timestamp,rel_s,fps,frame_time_ms,cpu_time_ms,gpu_time_ms,lat,lon,elev_m,agl_m,gs_kts,ias_kts,sim_time_s,paused
1773664274.144,17.91,28.9,34.57,15.15,19.42,51.894112,0.254931,104.2,-0.1,9.9,17.9,3727.1,0
1773664274.377,18.14,29.8,33.54,14.44,19.10,51.894115,0.254916,104.2,-0.1,10.0,18.6,3727.3,0
1773664274.577,18.34,31.1,32.19,13.09,19.10,51.894123,0.254903,104.2,-0.1,10.0,19.3,3727.5,0
1773664274.795,18.56,29.6,33.79,14.69,19.10,51.894127,0.254889,104.2,-0.1,10.0,20.1,3727.7,0
1773664275.009,18.78,30.1,33.18,14.08,19.10,51.894131,0.254875,104.2,-0.1,10.0,20.9,3728.0,0
1773664275.211,18.98,28.8,34.68,15.58,19.10,51.894135,0.254861,104.2,-0.1,10.1,21.6,3728.2,0
1773664275.427,19.19,30.1,33.22,15.09,18.13,51.894138,0.254847,104.2,-0.1,10.1,22.4,3728.4,0
1773664275.627,19.39,29.7,33.66,15.54,18.13,51.894142,0.254833,104.2,-0.1,10.2,23.2,3728.6,0
1773664275.843,19.61,29.9,33.45,15.32,18.13,51.894146,0.254818,104.2,-0.1,10.2,24.1,3728.8,0
1773664276.059,19.82,30.4,32.89,14.76,18.13,51.894150,0.254802,104.2,-0.1,10.2,24.9,3729.0,0
1773664276.260,20.03,30.1,33.25,14.66,18.59,51.894154,0.254788,104.2,-0.1,10.2,25.7,3729.2,0
1773664276.476,20.24,29.9,33.46,14.88,18.59,51.894157,0.254773,104.2,-0.1,10.2,26.6,3729.4,0
1773664276.694,20.46,28.5,35.09,16.50,18.59,51.894161,0.254757,104.2,-0.1,10.3,27.4,3729.6,0
1773664276.926,20.69,29.9,33.43,14.84,18.59,51.894165,0.254740,104.2,-0.1,10.3,28.2,3729.9,0
1773664277.127,20.89,29.3,34.15,15.56,18.59,51.894169,0.254725,104.2,-0.1,10.3,28.8,3730.1,0
1773664277.360,21.13,29.8,33.52,15.49,18.03,51.894173,0.254707,104.2,-0.1,10.3,29.6,3730.3,0
1773664277.575,21.34,30.2,33.06,15.03,18.03,51.894173,0.254691,104.2,-0.1,10.2,30.2,3730.5,0
1773664277.775,21.54,29.9,33.42,15.39,18.03,51.894176,0.254676,104.2,-0.1,10.1,30.7,3730.7,0
1773664277.993,21.76,30.1,33.21,15.17,18.03,51.894176,0.254660,104.2,-0.1,10.0,31.1,3730.9,0
1773664278.192,21.96,29.9,33.47,15.44,18.03,51.894180,0.254646,104.2,-0.1,9.9,31.5,3731.1,0
