timestamp,rel_s,fps,frame_time_ms,cpu_time_ms,gpu_time_ms,lat,lon,elev_m,agl_m,gs_kts,ias_kts,sim_time_s,paused
1774180550.978,1794.31,29.4,34.03,12.07,21.95,47.453255,8.559381,429.8,-0.1,0.0,-6.6,1791.4,0
1774180551.211,1794.54,27.9,35.79,13.99,21.79,47.453255,8.559381,429.8,-0.1,0.0,-6.8,1791.6,0
1774180551.443,1794.77,30.7,32.61,10.82,21.79,47.453255,8.559381,429.8,-0.1,0.0,-7.2,1791.9,0
1774180551.646,1794.97,28.1,35.59,13.80,21.79,47.453255,8.559381,429.8,-0.1,0.0,-7.6,1792.1,0
1774180551.879,1795.21,27.7,36.13,14.34,21.79,47.453255,8.559381,429.8,-0.1,0.0,-8.2,1792.3,0
1774180552.109,1795.44,29.8,33.59,11.80,21.79,47.453255,8.559381,429.8,-0.1,0.0,-8.8,1792.5,0
1774180552.343,1795.67,29.8,33.53,12.47,21.06,47.453255,8.559381,429.8,-0.1,0.0,-9.3,1792.8,0
1774180552.545,1795.87,28.3,35.30,14.24,21.06,47.453255,8.559381,429.8,-0.1,0.0,-9.6,1793.0,0
1774180552.745,1796.07,28.1,35.55,14.48,21.06,47.453255,8.559381,429.8,-0.1,0.0,-9.9,1793.2,0
1774180552.976,1796.30,29.8,33.51,12.44,21.06,47.453255,8.559381,429.8,-0.1,0.0,-10.1,1793.4,0
1774180553.213,1796.54,27.8,35.97,14.91,21.06,47.453255,8.559381,429.8,-0.1,0.0,-9.9,1793.6,0
1774180553.446,1796.77,30.0,33.33,12.35,20.98,47.453255,8.559381,429.8,-0.1,0.0,-9.6,1793.9,0
1774180553.676,1797.01,30.4,32.88,11.90,20.98,47.453255,8.559381,429.8,-0.1,0.0,-9.3,1794.1,0
1774180553.879,1797.21,28.8,34.75,13.77,20.98,47.453255,8.559381,429.8,-0.1,0.0,-9.2,1794.3,0
1774180554.112,1797.44,28.3,35.35,14.37,20.98,47.453255,8.559381,429.8,-0.1,0.0,-9.3,1794.5,0
1774180554.321,1797.65,36.9,27.07,6.15,20.92,47.453255,8.559381,429.8,-0.1,0.0,-9.5,1794.7,0
1774180554.535,1797.86,36.2,27.65,6.73,20.92,47.453255,8.559381,429.8,-0.1,0.0,-9.8,1795.0,0
1774180554.744,1798.07,37.5,26.69,5.77,20.92,47.453255,8.559381,429.8,-0.1,0.0,-10.0,1795.2,0
1774180554.948,1798.28,39.6,25.28,4.36,20.92,47.453255,8.559381,429.8,-0.1,0.0,-10.2,1795.4,0
1774180555.156,1798.49,39.2,25.53,4.61,20.92,47.453255,8.559381,429.8,-0.1,0.0,-10.3,1795.6,0
1774180555.377,1798.71,28.2,35.51,13.91,21.60,47.453255,8.559381,429.8,-0.1,0.0,-10.2,1795.8,0
1774180555.593,1798.92,32.5,30.79,9.20,21.60,47.453255,8.559381,429.8,-0.1,0.0,-9.8,1796.0,0
1774180555.807,1799.14,41.2,24.27,2.67,21.60,47.453255,8.559381,429.8,-0.1,0.0,-9.3,1796.2,0
1774180556.029,1799.36,29.2,34.19,12.59,21.60,47.453255,8.559381,429.8,-0.1,0.0,-8.7,1796.5,0
1774180556.262,1799.59,27.9,35.88,14.28,21.60,47.453255,8.559381,429.8,-0.1,0.0,-8.1,1796.7,0
1774180556.494,1799.82,32.5,30.77,7.50,23.27,47.453255,8.559381,429.8,-0.1,0.0,-7.5,1796.9,0
1774180556.692,1800.02,30.6,32.69,9.43,23.27,47.453255,8.559381,429.8,-0.1,0.0,-7.0,1797.1,0
1774180556.895,1800.22,30.1,33.26,10.00,23.27,47.453255,8.559381,429.8,-0.1,0.0,-6.6,1797.3,0
1774180557.096,1800.42,28.4,35.15,11.89,23.27,47.453255,8.559381,429.8,-0.1,0.0,-6.2,1797.5,0
1774180557.326,1800.65,29.6,33.73,10.60,23.13,47.453255,8.559381,429.8,-0.1,0.0,-5.5,1797.8,0
1774180557.526,1800.85,28.9,34.64,11.51,23.13,47.453255,8.559381,429.8,-0.1,0.0,-4.8,1798.0,0
1774180557.762,1801.09,27.9,35.84,12.71,23.13,47.453255,8.559381,429.8,-0.1,0.0,-3.7,1798.2,0
1774180557.992,1801.32,30.5,32.80,9.67,23.13,47.453255,8.559381,429.8,-0.1,0.0,-1.9,1798.4,0
1774180558.195,1801.52,28.5,35.12,11.99,23.13,47.453255,8.559381,429.8,-0.1,0.0,0.0,1798.6,0
1774180558.427,1801.76,29.6,33.78,11.95,21.83,47.453255,8.559381,429.8,-0.1,0.0,2.1,1798.9,0
1774180558.628,1801.96,28.1,35.60,13.77,21.83,47.453255,8.559381,429.8,-0.1,0.0,3.7,1799.1,0
1774180558.828,1802.16,27.9,35.87,14.04,21.83,47.453255,8.559381,429.8,-0.1,0.0,4.9,1799.3,0
1774180559.059,1802.39,30.7,32.59,10.76,21.83,47.453255,8.559381,429.8,-0.1,0.0,5.9,1799.5,0
1774180559.260,1802.59,28.2,35.40,13.57,21.83,47.453255,8.559381,429.8,-0.1,0.0,6.6,1799.7,0
1774180559.493,1802.82,31.1,32.13,10.36,21.77,47.453255,8.559381,429.8,-0.1,0.0,7.3,1799.9,0
1774180559.692,1803.02,30.2,33.12,11.35,21.77,47.453255,8.559381,429.8,-0.1,0.0,7.8,1800.1,0
1774180559.894,1803.22,28.8,34.71,12.94,21.77,47.453255,8.559381,429.8,-0.1,0.0,8.1,1800.3,0
1774180560.128,1803.46,28.5,35.07,13.30,21.77,47.453255,8.559381,429.8,-0.1,0.0,8.1,1800.6,0
1774180560.341,1803.67,35.9,27.82,4.90,22.92,47.453255,8.559381,429.8,-0.1,0.0,7.8,1800.8,0
1774180560.564,1803.89,27.1,36.84,13.92,22.92,47.453255,8.559381,429.8,-0.1,0.0,6.9,1801.0,0
1774180560.793,1804.12,31.4,31.82,8.90,22.92,47.453255,8.559381,429.8,-0.1,0.0,5.9,1801.2,0
1774180560.993,1804.32,29.7,33.64,10.73,22.92,47.453255,8.559381,429.8,-0.1,0.0,4.9,1801.4,0
1774180561.194,1804.52,31.5,31.70,8.78,22.92,47.453255,8.559381,429.8,-0.1,0.0,3.9,1801.6,0
1774180561.395,1804.72,28.6,35.01,12.43,22.58,47.453255,8.559381,429.8,-0.1,0.0,2.8,1801.8,0
1774180561.626,1804.95,29.3,34.18,11.61,22.58,47.453255,8.559381,429.8,-0.1,0.0,1.5,1802.1,0
1774180561.860,1805.19,29.4,34.00,11.42,22.58,47.453255,8.559381,429.8,-0.1,0.0,0.1,1802.3,0
1774180562.093,1805.42,29.2,34.27,11.69,22.58,47.453255,8.559381,429.8,-0.1,0.0,-1.0,1802.5,0
1774180562.327,1805.66,28.5,35.13,12.55,22.58,47.453255,8.559381,429.8,-0.1,0.0,-1.9,1802.8,0
1774180562.560,1805.89,29.7,33.65,10.96,22.69,47.453255,8.559381,429.8,-0.1,0.0,-2.3,1803.0,0
1774180562.761,1806.09,27.7,36.08,13.39,22.69,47.453255,8.559381,429.8,-0.1,0.0,-2.5,1803.2,0
1774180562.991,1806.32,30.4,32.92,10.23,22.69,47.453255,8.559381,429.8,-0.1,0.0,-2.4,1803.4,0
1774180563.194,1806.52,28.2,35.50,12.81,22.69,47.453255,8.559381,429.8,-0.1,0.0,-1.7,1803.6,0
1774180563.426,1806.76,29.3,34.08,11.36,22.72,47.453255,8.559381,429.8,-0.1,0.0,-0.0,1803.9,0
1774180563.660,1806.99,28.6,34.94,12.21,22.72,47.453255,8.559381,429.8,-0.1,0.0,1.8,1804.1,0
1774180563.893,1807.22,30.1,33.27,10.55,22.72,47.453255,8.559381,429.8,-0.1,0.0,3.3,1804.3,0
1774180564.095,1807.42,28.0,35.66,12.94,22.72,47.453255,8.559381,429.8,-0.1,0.0,4.1,1804.5,0
1774180564.300,1807.63,28.3,35.36,12.64,22.72,47.453255,8.559381,429.8,-0.1,0.0,4.1,1804.7,0
1774180564.527,1807.86,32.8,30.52,8.03,22.48,47.453255,8.559381,429.8,-0.1,0.0,3.3,1805.0,0
1774180564.762,1808.09,27.2,36.73,14.25,22.48,47.453255,8.559381,429.8,-0.1,0.0,2.0,1805.2,0
1774180564.993,1808.32,29.8,33.60,11.12,22.48,47.453255,8.559381,429.8,-0.1,0.0,1.1,1805.4,0
1774180565.197,1808.53,27.7,36.13,13.65,22.48,47.453255,8.559381,429.8,-0.1,0.0,1.2,1805.6,0
1774180565.428,1808.76,29.1,34.36,11.88,22.48,47.453255,8.559381,429.8,-0.1,0.0,2.1,1805.9,0
1774180565.664,1808.99,29.3,34.07,11.38,22.69,47.453255,8.559381,429.8,-0.1,0.0,3.3,1806.1,0
1774180565.894,1809.22,31.8,31.45,8.76,22.69,47.453255,8.559381,429.8,-0.1,0.0,4.6,1806.3,0
1774180566.097,1809.43,28.7,34.84,12.15,22.69,47.453255,8.559381,429.8,-0.1,0.0,5.6,1806.5,0
1774180566.327,1809.66,29.6,33.75,11.06,22.69,47.453255,8.559381,429.8,-0.1,0.0,6.6,1806.8,0
1774180566.562,1809.89,29.5,33.85,11.68,22.17,47.453255,8.559381,429.8,-0.1,0.0,7.5,1807.0,0
1774180566.761,1810.09,28.7,34.79,12.63,22.17,47.453255,8.559381,429.8,-0.1,0.0,8.0,1807.2,0
1774180566.993,1810.32,30.0,33.28,11.12,22.17,47.453255,8.559381,429.8,-0.1,0.0,8.5,1807.4,0
1774180567.194,1810.52,29.0,34.42,12.26,22.17,47.453255,8.559381,429.8,-0.1,0.0,8.9,1807.6,0
1774180567.426,1810.76,29.8,33.57,11.40,22.17,47.453255,8.559381,429.8,-0.1,0.0,9.1,1807.9,0
1774180567.626,1810.95,29.8,33.56,10.44,23.12,47.453255,8.559381,429.8,-0.1,0.0,9.2,1808.1,0
1774180567.826,1811.15,29.6,33.76,10.64,23.12,47.453255,8.559381,429.8,-0.1,0.0,9.2,1808.3,0
1774180568.059,1811.39,30.4,32.88,9.77,23.12,47.453255,8.559381,429.8,-0.1,0.0,9.3,1808.5,0
1774180568.259,1811.59,30.3,32.99,9.88,23.12,47.453255,8.559381,429.8,-0.1,0.0,9.2,1808.7,0
1774180568.494,1811.82,28.9,34.61,11.49,23.12,47.453255,8.559381,429.8,-0.1,0.0,9.1,1808.9,0
1774180568.725,1812.05,30.7,32.61,9.72,22.89,47.453255,8.559381,429.8,-0.1,0.0,8.5,1809.2,0
1774180568.929,1812.26,28.0,35.68,12.80,22.89,47.453255,8.559381,429.8,-0.1,0.0,7.1,1809.4,0
1774180569.160,1812.49,29.5,33.91,11.03,22.89,47.453255,8.559381,429.8,-0.1,0.0,5.0,1809.6,0
1774180569.363,1812.69,27.9,35.90,13.01,22.89,47.453255,8.559381,429.8,-0.1,0.0,3.1,1809.8,0
1774180569.593,1812.92,30.2,33.13,10.59,22.53,47.453255,8.559381,429.8,-0.1,0.0,1.2,1810.0,0
1774180569.795,1813.12,28.4,35.25,12.71,22.53,47.453255,8.559381,429.8,-0.1,0.0,-0.4,1810.2,0
1774180570.025,1813.35,30.3,32.95,10.42,22.53,47.453255,8.559381,429.8,-0.1,0.0,-1.9,1810.5,0
1774180570.229,1813.56,28.7,34.89,12.35,22.53,47.453255,8.559381,429.8,-0.1,0.0,-3.0,1810.7,0
1774180570.460,1813.79,28.8,34.67,12.14,22.53,47.453255,8.559381,429.8,-0.1,0.0,-3.7,1810.9,0
1774180570.661,1813.99,28.2,35.46,12.79,22.67,47.453255,8.559381,429.8,-0.1,0.0,-4.2,1811.1,0
1774180570.896,1814.22,28.9,34.59,11.92,22.67,47.453255,8.559381,429.8,-0.1,0.0,-4.4,1811.3,0
1774180571.128,1814.46,27.7,36.06,13.39,22.67,47.453255,8.559381,429.8,-0.1,0.0,-4.2,1811.6,0
1774180571.361,1814.69,29.1,34.31,11.64,22.67,47.453255,8.559381,429.8,-0.1,0.0,-2.9,1811.8,0
1774180571.561,1814.89,28.5,35.04,12.37,22.67,47.453255,8.559381,429.8,-0.1,0.0,-1.2,1812.0,0
1774180571.792,1815.12,29.4,34.03,11.44,22.59,47.453255,8.559381,429.8,-0.1,0.0,1.0,1812.2,0
1774180572.027,1815.36,28.8,34.67,12.09,22.59,47.453255,8.559381,429.8,-0.1,0.0,3.1,1812.5,0
1774180572.229,1815.56,28.3,35.39,12.80,22.59,47.453255,8.559381,429.8,-0.1,0.0,4.7,1812.7,0
1774180572.459,1815.79,30.0,33.31,10.72,22.59,47.453255,8.559381,429.8,-0.1,0.0,6.2,1812.9,0
1774180572.660,1815.99,30.1,33.19,11.10,22.09,47.453255,8.559381,429.8,-0.1,0.0,7.2,1813.1,0
1774180572.897,1816.23,28.3,35.38,13.29,22.09,47.453255,8.559381,429.8,-0.1,0.0,8.1,1813.3,0
1774180573.126,1816.46,30.2,33.08,10.99,22.09,47.453255,8.559381,429.8,-0.1,0.0,8.7,1813.6,0
1774180573.362,1816.69,29.1,34.34,12.25,22.09,47.453255,8.559381,429.8,-0.1,0.0,9.1,1813.8,0
1774180573.560,1816.89,28.8,34.71,12.62,22.09,47.453255,8.559381,429.8,-0.1,0.0,9.3,1814.0,0
1774180573.793,1817.12,29.1,34.36,11.91,22.45,47.453255,8.559381,429.8,-0.1,0.0,9.5,1814.2,0
1774180574.026,1817.35,29.5,33.87,11.42,22.45,47.453255,8.559381,429.8,-0.1,0.0,9.6,1814.5,0
1774180574.262,1817.59,28.4,35.27,12.82,22.45,47.453255,8.559381,429.8,-0.1,0.0,9.6,1814.7,0
1774180574.493,1817.82,30.5,32.79,10.34,22.45,47.453255,8.559381,429.8,-0.1,0.0,9.6,1814.9,0
1774180574.693,1818.02,29.4,33.96,11.52,22.45,47.453255,8.559381,429.8,-0.1,0.0,9.5,1815.1,0
1774180574.925,1818.25,29.4,33.96,11.76,22.20,47.453255,8.559381,429.8,-0.1,0.0,9.3,1815.4,0
1774180575.160,1818.49,29.1,34.39,12.19,22.20,47.453255,8.559381,429.8,-0.1,0.0,8.9,1815.6,0
1774180575.391,1818.72,30.5,32.78,10.58,22.20,47.453255,8.559381,429.8,-0.1,0.0,8.4,1815.8,0
1774180575.594,1818.92,31.7,31.58,9.38,22.20,47.453255,8.559381,429.8,-0.1,0.0,7.9,1816.0,0
1774180575.827,1819.16,29.6,33.82,11.39,22.44,47.453255,8.559381,429.8,-0.1,0.0,7.6,1816.3,0
1774180576.030,1819.36,29.4,33.98,11.54,22.44,47.453255,8.559381,429.8,-0.1,0.0,7.4,1816.5,0
1774180576.261,1819.59,30.5,32.74,10.30,22.44,47.453255,8.559381,429.8,-0.1,0.0,7.2,1816.7,0
1774180576.460,1819.79,29.3,34.13,11.69,22.44,47.453255,8.559381,429.8,-0.1,0.0,6.9,1816.9,0
1774180576.694,1820.02,29.5,33.87,11.43,22.44,47.453255,8.559381,429.8,-0.1,0.0,6.6,1817.1,0
1774180576.927,1820.26,28.2,35.50,12.91,22.59,47.453255,8.559381,429.8,-0.1,0.0,6.5,1817.4,0
1774180577.138,1820.47,37.7,26.49,3.90,22.59,47.453255,8.559381,429.8,-0.1,0.0,6.7,1817.6,0
1774180577.347,1820.68,39.2,25.50,2.91,22.59,47.453255,8.559381,429.8,-0.1,0.0,6.8,1817.8,0
1774180577.557,1820.89,40.8,24.51,1.92,22.59,47.453255,8.559381,429.8,-0.1,0.0,5.9,1818.0,0
1774180577.759,1821.09,40.9,24.43,1.84,22.59,47.453255,8.559381,429.8,-0.1,0.0,4.3,1818.2,0
1774180577.992,1821.32,30.9,32.38,12.59,19.78,47.453255,8.559381,429.8,-0.1,0.0,2.1,1818.4,0
1774180578.194,1821.52,27.8,36.01,16.23,19.78,47.453255,8.559381,429.8,-0.1,0.0,0.1,1818.6,0
1774180578.394,1821.72,28.4,35.22,15.44,19.78,47.453255,8.559381,429.8,-0.1,0.0,-1.8,1818.8,0
1774180578.619,1821.95,36.5,27.41,7.63,19.78,47.453255,8.559381,429.8,-0.1,0.0,-3.6,1819.1,0
1774180578.825,1822.15,30.3,33.03,11.35,21.68,47.453255,8.559381,429.8,-0.1,0.0,-5.0,1819.3,0
1774180579.058,1822.39,29.7,33.67,11.99,21.68,47.453255,8.559381,429.8,-0.1,0.0,-6.1,1819.5,0
1774180579.258,1822.59,31.0,32.30,10.61,21.68,47.453255,8.559381,429.8,-0.1,0.0,-6.8,1819.7,0
1774180579.459,1822.79,30.9,32.31,10.63,21.68,47.453255,8.559381,429.8,-0.1,0.0,-7.4,1819.9,0
1774180579.659,1822.99,30.2,33.12,11.44,21.68,47.453255,8.559381,429.8,-0.1,0.0,-7.9,1820.1,0
1774180579.861,1823.19,28.9,34.56,11.79,22.76,47.453255,8.559381,429.8,-0.1,0.0,-8.4,1820.3,0
1774180580.092,1823.42,29.6,33.82,11.06,22.76,47.453255,8.559381,429.8,-0.1,0.0,-8.8,1820.5,0
1774180580.294,1823.62,28.7,34.81,12.05,22.76,47.453255,8.559381,429.8,-0.1,0.0,-9.1,1820.7,0
1774180580.526,1823.85,31.3,31.96,9.19,22.76,47.453255,8.559381,429.8,-0.1,0.0,-9.4,1821.0,0
1774180580.725,1824.05,29.9,33.46,10.69,22.76,47.453255,8.559381,429.8,-0.1,0.0,-9.7,1821.2,0
1774180580.927,1824.26,28.7,34.79,12.90,21.89,47.453255,8.559381,429.8,-0.1,0.0,-9.9,1821.4,0
1774180581.159,1824.49,29.1,34.32,12.43,21.89,47.453255,8.559381,429.8,-0.1,0.0,-10.1,1821.6,0
1774180581.394,1824.72,27.9,35.84,13.94,21.89,47.453255,8.559381,429.8,-0.1,0.0,-10.1,1821.8,0
1774180581.626,1824.95,32.2,31.09,9.19,21.89,47.453255,8.559381,429.8,-0.1,0.0,-9.8,1822.1,0
1774180581.826,1825.16,30.0,33.32,11.42,21.89,47.453255,8.559381,429.8,-0.1,0.0,-9.3,1822.3,0
1774180582.061,1825.39,28.6,34.96,13.08,21.88,47.453255,8.559381,429.8,-0.1,0.0,-8.7,1822.5,0
1774180582.293,1825.62,28.3,35.31,13.43,21.88,47.453255,8.559381,429.8,-0.1,0.0,-8.1,1822.7,0
1774180582.524,1825.85,31.1,32.16,10.28,21.88,47.453255,8.559381,429.8,-0.1,0.0,-7.6,1823.0,0
1774180582.726,1826.05,30.7,32.57,10.69,21.88,47.453255,8.559381,429.8,-0.1,0.0,-7.4,1823.2,0
1774180582.925,1826.25,30.3,33.03,12.07,20.96,47.453255,8.559381,429.8,-0.1,0.0,-7.4,1823.4,0
1774180583.126,1826.45,33.1,30.23,9.27,20.96,47.453255,8.559381,429.8,-0.1,0.0,-7.5,1823.6,0
1774180583.359,1826.69,28.9,34.64,13.67,20.96,47.453255,8.559381,429.8,-0.1,0.0,-7.4,1823.8,0
1774180583.592,1826.92,29.9,33.39,12.43,20.96,47.453255,8.559381,429.8,-0.1,0.0,-7.3,1824.0,0
1774180583.794,1827.12,28.3,35.28,14.32,20.96,47.453255,8.559381,429.8,-0.1,0.0,-7.1,1824.2,0
1774180584.026,1827.35,29.6,33.76,12.06,21.71,47.453255,8.559381,429.8,-0.1,0.0,-6.8,1824.5,0
1774180584.229,1827.56,28.4,35.22,13.51,21.71,47.453255,8.559381,429.8,-0.1,0.0,-6.4,1824.7,0
1774180584.459,1827.79,30.6,32.65,10.95,21.71,47.453255,8.559381,429.8,-0.1,0.0,-5.4,1824.9,0
1774180584.661,1827.99,28.7,34.89,13.18,21.71,47.453255,8.559381,429.8,-0.1,0.0,-3.7,1825.1,0
1774180584.862,1828.19,28.4,35.22,13.51,21.71,47.453255,8.559381,429.8,-0.1,0.0,-1.7,1825.3,0
1774180585.094,1828.42,29.3,34.12,12.15,21.97,47.453255,8.559381,429.8,-0.1,0.0,-0.1,1825.5,0
1774180585.295,1828.62,27.7,36.10,14.13,21.97,47.453255,8.559381,429.8,-0.1,0.0,0.3,1825.7,0
1774180585.526,1828.85,29.6,33.76,11.79,21.97,47.453255,8.559381,429.8,-0.1,0.0,0.2,1826.0,0
1774180585.762,1829.09,29.4,34.03,12.06,21.97,47.453255,8.559381,429.8,-0.1,0.0,-0.2,1826.2,0
1774180585.993,1829.32,29.4,34.01,12.73,21.28,47.453255,8.559381,429.8,-0.1,0.0,-0.8,1826.4,0
1774180586.197,1829.53,28.8,34.71,13.43,21.28,47.453255,8.559381,429.8,-0.1,0.0,-1.5,1826.6,0
1774180586.427,1829.76,31.3,31.92,10.64,21.28,47.453255,8.559381,429.8,-0.1,0.0,-2.2,1826.9,0
1774180586.629,1829.96,29.4,34.03,12.75,21.28,47.453255,8.559381,429.8,-0.1,0.0,-3.0,1827.1,0
1774180586.827,1830.16,28.8,34.67,13.39,21.28,47.453255,8.559381,429.8,-0.1,0.0,-3.7,1827.3,0
1774180587.060,1830.39,29.8,33.57,12.24,21.33,47.453255,8.559381,429.8,-0.1,0.0,-4.6,1827.5,0
1774180587.295,1830.62,28.7,34.83,13.50,21.33,47.453255,8.559381,429.8,-0.1,0.0,-5.5,1827.7,0
1774180587.527,1830.86,29.7,33.64,12.31,21.33,47.453255,8.559381,429.8,-0.1,0.0,-5.8,1828.0,0
1774180587.762,1831.09,28.7,34.82,13.49,21.33,47.453255,8.559381,429.8,-0.1,0.0,-5.5,1828.2,0
1774180587.993,1831.32,30.0,33.33,12.00,21.33,47.453255,8.559381,429.8,-0.1,0.0,-4.2,1828.4,0
1774180588.194,1831.52,28.8,34.75,12.88,21.87,47.453255,8.559381,429.8,-0.1,0.0,-2.4,1828.6,0
1774180588.425,1831.75,30.3,32.97,11.10,21.87,47.453255,8.559381,429.8,-0.1,0.0,-0.1,1828.9,0
1774180588.626,1831.95,29.9,33.47,11.60,21.87,47.453255,8.559381,429.8,-0.1,0.0,1.7,1829.1,0
1774180588.827,1832.16,28.6,34.95,13.08,21.87,47.453255,8.559381,429.8,-0.1,0.0,3.2,1829.3,0
1774180589.062,1832.39,29.0,34.53,13.32,21.21,47.453255,8.559381,429.8,-0.1,0.0,4.6,1829.5,0
1774180589.294,1832.62,30.5,32.79,11.58,21.21,47.453255,8.559381,429.8,-0.1,0.0,5.6,1829.7,0
1774180589.495,1832.82,28.4,35.24,14.03,21.21,47.453255,8.559381,429.8,-0.1,0.0,6.2,1829.9,0
1774180589.725,1833.05,29.9,33.42,12.21,21.21,47.453255,8.559381,429.8,-0.1,0.0,6.7,1830.2,0
1774180589.929,1833.26,28.6,34.94,13.73,21.21,47.453255,8.559381,429.8,-0.1,0.0,7.0,1830.4,0
1774180590.161,1833.49,28.1,35.63,14.84,20.80,47.453255,8.559381,429.8,-0.1,0.0,7.5,1830.6,0
1774180590.395,1833.72,28.4,35.19,14.40,20.80,47.453255,8.559381,429.8,-0.1,0.0,8.0,1830.8,0
1774180590.628,1833.96,29.4,33.97,13.17,20.80,47.453255,8.559381,429.8,-0.1,0.0,8.4,1831.1,0
1774180590.826,1834.15,29.1,34.41,13.61,20.80,47.453255,8.559381,429.8,-0.1,0.0,8.8,1831.3,0
1774180591.062,1834.39,27.7,36.06,14.16,21.90,47.453255,8.559381,429.8,-0.1,0.0,9.1,1831.5,0
1774180591.294,1834.62,30.0,33.29,11.39,21.90,47.453255,8.559381,429.8,-0.1,0.0,9.3,1831.7,0
1774180591.526,1834.85,30.0,33.28,11.38,21.90,47.453255,8.559381,429.8,-0.1,0.0,9.5,1832.0,0
1774180591.725,1835.05,30.6,32.66,10.75,21.90,47.453255,8.559381,429.8,-0.1,0.0,9.6,1832.2,0
1774180591.927,1835.26,30.5,32.74,10.83,21.90,47.453255,8.559381,429.8,-0.1,0.0,9.7,1832.4,0
1774180592.160,1835.49,29.2,34.29,13.00,21.28,47.453255,8.559381,429.8,-0.1,0.0,9.8,1832.6,0
1774180592.393,1835.72,29.2,34.30,13.02,21.28,47.453255,8.559381,429.8,-0.1,0.0,9.8,1832.8,0
1774180592.627,1835.96,29.0,34.53,13.25,21.28,47.453255,8.559381,429.8,-0.1,0.0,9.9,1833.1,0
1774180592.859,1836.19,29.6,33.80,12.52,21.28,47.453255,8.559381,429.8,-0.1,0.0,9.9,1833.3,0
1774180593.093,1836.42,29.2,34.29,12.29,22.00,47.453255,8.559381,429.8,-0.1,0.0,9.9,1833.5,0
1774180593.294,1836.62,28.9,34.59,12.60,22.00,47.453255,8.559381,429.8,-0.1,0.0,10.0,1833.7,0
1774180593.526,1836.85,29.4,34.01,12.01,22.00,47.453255,8.559381,429.8,-0.1,0.0,10.0,1834.0,0
1774180593.728,1837.06,28.3,35.37,13.38,22.00,47.453255,8.559381,429.8,-0.1,0.0,10.1,1834.2,0
1774180593.961,1837.29,29.1,34.42,12.42,22.00,47.453255,8.559381,429.8,-0.1,0.0,10.1,1834.4,0
1774180594.192,1837.52,30.4,32.90,11.10,21.80,47.453255,8.559381,429.8,-0.1,0.0,10.1,1834.6,0
1774180594.394,1837.72,30.6,32.63,10.83,21.80,47.453255,8.559381,429.8,-0.1,0.0,10.1,1834.8,0
1774180594.628,1837.96,28.8,34.72,12.91,21.80,47.453255,8.559381,429.8,-0.1,0.0,10.1,1835.1,0
1774180594.860,1838.19,29.3,34.09,12.28,21.80,47.453255,8.559381,429.8,-0.1,0.0,10.0,1835.3,0
1774180595.093,1838.42,28.5,35.07,13.27,21.80,47.453255,8.559381,429.8,-0.1,0.0,10.0,1835.5,0
1774180595.294,1838.62,28.4,35.27,14.19,21.08,47.453255,8.559381,429.8,-0.1,0.0,10.0,1835.7,0
1774180595.528,1838.86,29.4,34.02,12.94,21.08,47.453255,8.559381,429.8,-0.1,0.0,9.9,1836.0,0
1774180595.760,1839.09,30.9,32.32,11.24,21.08,47.453255,8.559381,429.8,-0.1,0.0,9.8,1836.2,0
1774180595.960,1839.29,30.3,33.03,11.95,21.08,47.453255,8.559381,429.8,-0.1,0.0,9.7,1836.4,0
1774180596.161,1839.49,28.4,35.15,12.98,22.18,47.453255,8.559381,429.8,-0.1,0.0,9.5,1836.6,0
1774180596.393,1839.72,30.8,32.47,10.29,22.18,47.453255,8.559381,429.8,-0.1,0.0,9.4,1836.8,0
1774180596.627,1839.96,29.1,34.39,12.21,22.18,47.453255,8.559381,429.8,-0.1,0.0,9.3,1837.1,0
1774180596.829,1840.16,28.1,35.55,13.37,22.18,47.453255,8.559381,429.8,-0.1,0.0,9.2,1837.3,0
1774180597.060,1840.39,30.2,33.16,10.99,22.18,47.453255,8.559381,429.8,-0.1,0.0,9.1,1837.5,0
1774180597.261,1840.59,31.6,31.66,10.21,21.45,47.453255,8.559381,429.8,-0.1,0.0,8.8,1837.7,0
1774180597.492,1840.82,29.7,33.65,12.20,21.45,47.453255,8.559381,429.8,-0.1,0.0,8.5,1837.9,0
1774180597.715,1841.04,39.1,25.56,4.11,21.45,47.453255,8.559381,429.8,-0.1,0.0,8.2,1838.2,0
1774180597.944,1841.27,28.8,34.70,13.25,21.45,47.453255,8.559381,429.8,-0.1,0.0,7.8,1838.4,0
1774180598.175,1841.50,30.1,33.17,11.74,21.44,47.453255,8.559381,429.8,-0.1,0.0,6.8,1838.6,0
1774180598.375,1841.70,30.8,32.44,11.00,21.44,47.453255,8.559381,429.8,-0.1,0.0,5.6,1838.8,0
1774180598.575,1841.90,30.0,33.36,11.92,21.44,47.453255,8.559381,429.8,-0.1,0.0,4.2,1839.0,0
1774180598.777,1842.11,28.7,34.88,13.44,21.44,47.453255,8.559381,429.8,-0.1,0.0,2.7,1839.2,0
1774180599.008,1842.34,30.6,32.68,11.24,21.44,47.453255,8.559381,429.8,-0.1,0.0,1.0,1839.4,0
1774180599.211,1842.54,28.3,35.38,14.21,21.17,47.453255,8.559381,429.8,-0.1,0.0,-0.3,1839.6,0
1774180599.443,1842.77,31.8,31.42,10.25,21.17,47.453255,8.559381,429.8,-0.1,0.0,-1.8,1839.9,0
1774180599.678,1843.01,28.1,35.54,14.37,21.17,47.453255,8.559381,429.8,-0.1,0.0,-3.2,1840.1,0
